Model,DPO3032
Firmware Version,2.16

Point Format,Y,
3.400e-01,0.14,2.608
3.410e-01,-0.02,2.608
3.420e-01,-0.1,2.568
3.430e-01,-0.02,2.568
3.440e-01,-0.02,2.668
3.450e-01,-0.02,2.548
3.460e-01,-0.02,2.588
3.470e-01,-0.02,2.548
3.480e-01,0.06,2.608
3.490e-01,-0.02,2.568
3.500e-01,-0.02,2.608
3.510e-01,-0.02,2.568
3.520e-01,-0.02,2.568
3.530e-01,0.06,2.568
3.540e-01,-0.02,2.588
3.550e-01,-0.1,2.568
3.560e-01,-0.1,2.548
3.570e-01,-0.02,2.548
3.580e-01,-0.02,2.568
3.590e-01,-0.02,2.548
3.600e-01,-0.02,2.548
3.610e-01,-0.1,2.548
3.620e-01,-0.1,2.548
3.630e-01,-0.02,2.548
3.640e-01,-0.1,2.548
3.650e-01,-0.02,2.548
3.660e-01,-0.02,2.548
3.670e-01,0.06,2.548
3.680e-01,-0.02,2.568
3.690e-01,-0.1,2.528
3.700e-01,-0.02,2.548
3.710e-01,-0.02,2.548
3.720e-01,-0.02,2.548
3.730e-01,-0.02,2.528
3.740e-01,0.06,2.528
3.750e-01,-0.1,2.568
3.760e-01,-0.02,2.568
3.770e-01,-0.02,2.548
3.780e-01,-0.02,2.548
3.790e-01,-0.02,2.528
3.800e-01,-0.02,2.528
3.810e-01,-0.02,2.548
3.820e-01,-0.02,2.508
3.830e-01,-0.02,2.508
3.840e-01,4.62,2.528
3.850e-01,4.7,2.548
3.860e-01,4.62,2.548
3.870e-01,4.78,2.528
3.880e-01,4.62,2.548
3.890e-01,4.7,2.508
3.900e-01,4.78,2.508
3.910e-01,4.78,2.548
3.920e-01,4.78,2.528
3.930e-01,4.7,2.508
3.940e-01,4.62,2.548
3.950e-01,4.62,2.528
3.960e-01,4.78,2.568
3.970e-01,0.06,2.548
3.980e-01,-0.02,2.548
3.990e-01,-0.02,2.548
4.000e-01,0.06,2.548
4.010e-01,-0.1,2.548
4.020e-01,-0.02,2.508
4.030e-01,-0.02,2.548
4.040e-01,-0.02,2.568
4.050e-01,-0.1,2.568
4.060e-01,-0.02,2.548
4.070e-01,-0.1,2.548
4.080e-01,-0.02,2.568
4.090e-01,-0.02,2.548
4.100e-01,-0.02,2.568
4.110e-01,-0.02,2.548
4.120e-01,-0.1,2.568
4.130e-01,-0.02,2.548
4.140e-01,-0.1,2.548
4.150e-01,-0.02,2.568
4.160e-01,-0.02,2.548
4.170e-01,0.06,2.568
4.180e-01,0.06,2.548
4.190e-01,0.06,2.568
4.200e-01,-0.02,2.608
4.210e-01,-0.02,2.568
4.220e-01,-0.02,2.608
4.230e-01,0.06,2.568
4.240e-01,-0.02,2.588
4.250e-01,0.06,2.568
4.260e-01,-0.02,2.588
4.270e-01,-0.02,2.608
4.280e-01,-0.1,2.568
4.290e-01,0.06,2.628
4.300e-01,-0.02,2.608
4.310e-01,-0.02,2.608
4.320e-01,-0.02,2.628
4.330e-01,0.06,2.608
4.340e-01,0.06,2.648
4.350e-01,-0.02,2.608
4.360e-01,-0.02,2.628
4.370e-01,-0.02,2.608
4.380e-01,-0.02,2.628
4.390e-01,-0.02,2.648
4.400e-01,0.06,2.588
4.410e-01,-0.1,2.648
4.420e-01,-0.02,2.668
4.430e-01,-0.02,2.628
4.440e-01,-0.1,2.688
4.450e-01,-0.02,2.648
4.460e-01,-0.02,2.628
4.470e-01,0.06,2.628
4.480e-01,-0.02,2.628
4.490e-01,-0.02,2.628
4.500e-01,-0.02,2.648
4.510e-01,-0.02,2.668
4.520e-01,-0.1,2.628
4.530e-01,-0.02,2.668
4.540e-01,-0.02,2.648
4.550e-01,-0.1,2.688
4.560e-01,-0.1,2.668
4.570e-01,-0.1,2.688
4.580e-01,-0.02,2.688
4.590e-01,-0.02,2.668
4.600e-01,0.06,2.688
4.610e-01,-0.02,2.708
4.620e-01,-0.1,2.688
4.630e-01,-0.02,2.688
4.640e-01,0.06,2.728
4.650e-01,-0.02,2.688
4.660e-01,-0.02,2.688
4.670e-01,-0.1,2.688
4.680e-01,-0.02,2.688
4.690e-01,-0.02,2.708
4.700e-01,-0.02,2.688
4.710e-01,0.06,2.728
4.720e-01,-0.18,2.708
4.730e-01,-0.02,2.728
4.740e-01,-0.02,2.708
4.750e-01,-0.02,2.688
4.760e-01,-0.02,2.708
4.770e-01,-0.02,2.708
4.780e-01,-0.02,2.688
4.790e-01,-0.02,2.688
4.800e-01,-0.1,2.728
4.810e-01,-0.1,2.688
4.820e-01,-0.02,2.708
4.830e-01,-0.02,2.708
4.840e-01,-0.02,2.728
4.850e-01,-0.02,2.668
4.860e-01,-0.02,2.708
4.870e-01,-0.02,2.728
4.880e-01,-0.02,2.768
4.890e-01,0.06,2.708
4.900e-01,-0.1,2.748
4.910e-01,0.06,2.688
4.920e-01,0.06,2.688
4.930e-01,-0.1,2.708
4.940e-01,-0.02,2.708
4.950e-01,-0.02,2.728
4.960e-01,0.06,2.688
4.970e-01,-0.18,2.728
4.980e-01,-0.02,2.668
4.990e-01,-0.02,2.708

